timestamp,wp_index,goal_x,goal_y,current_x,current_y,current_yaw_rad,distance_error,heading_error_rad,cmd_linear_x,cmd_angular_z
12307.4767,7,1.2660,-4.3370,1.2916,-4.1716,-1.8101,0.1674,0.0854,0.0837,0.0000
12307.4934,7,1.2660,-4.3370,1.2912,-4.1733,-1.8097,0.1657,0.0860,0.0828,0.0000
12307.5100,7,1.2660,-4.3370,1.2909,-4.1746,-1.8095,0.1643,0.0865,0.0821,0.0000
12307.5267,7,1.2660,-4.3370,1.2907,-4.1756,-1.8094,0.1633,0.0867,0.0817,0.0000
12307.5434,7,1.2660,-4.3370,1.2905,-4.1764,-1.8094,0.1625,0.0870,0.0812,0.0000
12307.5601,7,1.2660,-4.3370,1.2904,-4.1772,-1.8094,0.1617,0.0871,0.0808,0.0000
12307.5768,7,1.2660,-4.3370,1.2903,-4.1780,-1.8095,0.1608,0.0871,0.0804,0.0000
12307.5934,7,1.2660,-4.3370,1.2902,-4.1791,-1.8095,0.1598,0.0870,0.0799,0.0000
12307.6101,7,1.2660,-4.3370,1.2899,-4.1804,-1.8093,0.1584,0.0872,0.0792,0.0000
12307.6268,7,1.2660,-4.3370,1.2896,-4.1819,-1.8092,0.1569,0.0877,0.0000,0.0219
12307.6434,7,1.2660,-4.3370,1.2891,-4.1835,-1.8089,0.1552,0.0885,0.0000,0.0221
12307.6601,7,1.2660,-4.3370,1.2887,-4.1851,-1.8089,0.1536,0.0895,0.0000,0.0224
12307.6767,7,1.2660,-4.3370,1.2884,-4.1866,-1.8089,0.1520,0.0903,0.0000,0.0226
12307.6934,7,1.2660,-4.3370,1.2881,-4.1879,-1.8089,0.1508,0.0910,0.0000,0.0228
12308.2296,8,-0.1300,-4.6720,1.2874,-4.1918,-1.8102,1.4965,-1.0047,0.0000,-0.2512
12308.2302,8,-0.1300,-4.6720,1.2874,-4.1918,-1.8102,1.4965,-1.0047,0.0000,-0.2512
12308.2470,8,-0.1300,-4.6720,1.2874,-4.1918,-1.8102,1.4965,-1.0047,0.0000,-0.2512
12308.2636,8,-0.1300,-4.6720,1.2874,-4.1918,-1.8102,1.4965,-1.0047,0.0000,-0.2512
12308.2802,8,-0.1300,-4.6720,1.2874,-4.1918,-1.8103,1.4965,-1.0047,0.0000,-0.2512
12308.2970,8,-0.1300,-4.6720,1.2874,-4.1918,-1.8103,1.4965,-1.0047,0.0000,-0.2512
12308.3136,8,-0.1300,-4.6720,1.2874,-4.1918,-1.8103,1.4965,-1.0047,0.0000,-0.2512
12308.3303,8,-0.1300,-4.6720,1.2874,-4.1918,-1.8103,1.4965,-1.0047,0.0000,-0.2512
12308.3470,8,-0.1300,-4.6720,1.2874,-4.1918,-1.8103,1.4965,-1.0047,0.0000,-0.2512
12308.3636,8,-0.1300,-4.6720,1.2874,-4.1918,-1.8103,1.4965,-1.0047,0.0000,-0.2512
12308.3803,8,-0.1300,-4.6720,1.2874,-4.1918,-1.8103,1.4965,-1.0046,0.0000,-0.2512
12308.3969,8,-0.1300,-4.6720,1.2874,-4.1918,-1.8107,1.4965,-1.0043,0.0000,-0.2511
12308.4136,8,-0.1300,-4.6720,1.2874,-4.1918,-1.8112,1.4965,-1.0038,0.0000,-0.2509
12308.4303,8,-0.1300,-4.6720,1.2875,-4.1919,-1.8121,1.4966,-1.0029,0.0000,-0.2507
12308.4469,8,-0.1300,-4.6720,1.2875,-4.1920,-1.8144,1.4966,-1.0007,0.0000,-0.2502
12308.4636,8,-0.1300,-4.6720,1.2876,-4.1923,-1.8158,1.4965,-0.9995,0.0000,-0.2499
12308.4803,8,-0.1300,-4.6720,1.2876,-4.1927,-1.8175,1.4964,-0.9981,0.0000,-0.2495
12308.4969,8,-0.1300,-4.6720,1.2877,-4.1930,-1.8186,1.4964,-0.9972,0.0000,-0.2493
12308.5136,8,-0.1300,-4.6720,1.2876,-4.1941,-1.8233,1.4960,-0.9932,0.0000,-0.2483
12308.5303,8,-0.1300,-4.6720,1.2875,-4.1950,-1.8269,1.4956,-0.9901,0.0000,-0.2475
12308.5470,8,-0.1300,-4.6720,1.2874,-4.1954,-1.8287,1.4954,-0.9885,0.0000,-0.2471
12308.5636,8,-0.1300,-4.6720,1.2871,-4.1961,-1.8322,1.4949,-0.9854,0.0000,-0.2464
12308.5803,8,-0.1300,-4.6720,1.2865,-4.1972,-1.8372,1.4940,-0.9810,0.0000,-0.2452
12308.5970,8,-0.1300,-4.6720,1.2863,-4.1975,-1.8389,1.4937,-0.9794,0.0000,-0.2449
12308.6136,8,-0.1300,-4.6720,1.2862,-4.1979,-1.8422,1.4934,-0.9764,0.0000,-0.2441
12308.6302,8,-0.1300,-4.6720,1.2862,-4.1983,-1.8462,1.4934,-0.9726,0.0000,-0.2432
12308.6468,8,-0.1300,-4.6720,1.2865,-4.1984,-1.8503,1.4936,-0.9686,0.0000,-0.2421
12308.6635,8,-0.1300,-4.6720,1.2872,-4.1983,-1.8567,1.4943,-0.9623,0.0000,-0.2406
12308.6801,8,-0.1300,-4.6720,1.2877,-4.1982,-1.8611,1.4948,-0.9579,0.0000,-0.2395
12308.6968,8,-0.1300,-4.6720,1.2882,-4.1981,-1.8652,1.4953,-0.9539,0.0000,-0.2385
12308.7135,8,-0.1300,-4.6720,1.2885,-4.1979,-1.8693,1.4956,-0.9498,0.0000,-0.2374
12308.7303,8,-0.1300,-4.6720,1.2888,-4.1979,-1.8731,1.4960,-0.9460,0.0000,-0.2365
12308.7469,8,-0.1300,-4.6720,1.2892,-4.1978,-1.8768,1.4963,-0.9423,0.0000,-0.2356
12308.7635,8,-0.1300,-4.6720,1.2895,-4.1976,-1.8807,1.4967,-0.9384,0.0000,-0.2346
12308.7801,8,-0.1300,-4.6720,1.2899,-4.1975,-1.8846,1.4971,-0.9345,0.0000,-0.2336
12308.7968,8,-0.1300,-4.6720,1.2902,-4.1975,-1.8886,1.4974,-0.9306,0.0000,-0.2326
12308.8135,8,-0.1300,-4.6720,1.2905,-4.1974,-1.8924,1.4977,-0.9267,0.0000,-0.2317
12308.8302,8,-0.1300,-4.6720,1.2906,-4.1974,-1.8944,1.4978,-0.9248,0.0000,-0.2312
12308.8468,8,-0.1300,-4.6720,1.2908,-4.1974,-1.9000,1.4980,-0.9192,0.0000,-0.2298
12308.8635,8,-0.1300,-4.6720,1.2909,-4.1976,-1.9037,1.4980,-0.9157,0.0000,-0.2289
12308.8803,8,-0.1300,-4.6720,1.2909,-4.1976,-1.9055,1.4981,-0.9138,0.0000,-0.2285
12308.8969,8,-0.1300,-4.6720,1.2911,-4.1977,-1.9093,1.4982,-0.9101,0.0000,-0.2275
12308.9135,8,-0.1300,-4.6720,1.2914,-4.1977,-1.9151,1.4984,-0.9045,0.0000,-0.2261
12308.9301,8,-0.1300,-4.6720,1.2915,-4.1978,-1.9171,1.4985,-0.9025,0.0000,-0.2256
12308.9468,8,-0.1300,-4.6720,1.2918,-4.1979,-1.9229,1.4987,-0.8968,0.0000,-0.2242
12308.9635,8,-0.1300,-4.6720,1.2918,-4.1980,-1.9247,1.4988,-0.8951,0.0000,-0.2238
12308.9801,8,-0.1300,-4.6720,1.2921,-4.1981,-1.9305,1.4990,-0.8894,0.0000,-0.2224
12308.9968,8,-0.1300,-4.6720,1.2923,-4.1982,-1.9345,1.4991,-0.8855,0.0000,-0.2214
12309.0135,8,-0.1300,-4.6720,1.2924,-4.1982,-1.9383,1.4992,-0.8818,0.0000,-0.2204
12309.0301,8,-0.1300,-4.6720,1.2923,-4.1984,-1.9420,1.4991,-0.8781,0.0000,-0.2195
12309.0468,8,-0.1300,-4.6720,1.2924,-4.1984,-1.9440,1.4991,-0.8761,0.0000,-0.2190
12309.0635,8,-0.1300,-4.6720,1.2924,-4.1985,-1.9500,1.4991,-0.8703,0.0000,-0.2176
12309.0801,8,-0.1300,-4.6720,1.2924,-4.1986,-1.9538,1.4992,-0.8665,0.0000,-0.2166
12309.0968,8,-0.1300,-4.6720,1.2924,-4.1987,-1.9574,1.4991,-0.8630,0.0000,-0.2157
12309.1135,8,-0.1300,-4.6720,1.2924,-4.1988,-1.9609,1.4991,-0.8595,0.0000,-0.2149
12309.1301,8,-0.1300,-4.6720,1.2924,-4.1988,-1.9645,1.4990,-0.8559,0.0000,-0.2140
12309.1468,8,-0.1300,-4.6720,1.2924,-4.1989,-1.9664,1.4990,-0.8541,0.0000,-0.2135
12309.1635,8,-0.1300,-4.6720,1.2925,-4.1990,-1.9720,1.4991,-0.8486,0.0000,-0.2121
12309.1801,8,-0.1300,-4.6720,1.2925,-4.1990,-1.9757,1.4991,-0.8449,0.0000,-0.2112
12309.1968,8,-0.1300,-4.6720,1.2925,-4.1991,-1.9794,1.4991,-0.8413,0.0000,-0.2103
12309.2135,8,-0.1300,-4.6720,1.2926,-4.1992,-1.9831,1.4991,-0.8377,0.0000,-0.2094
12309.2301,8,-0.1300,-4.6720,1.2927,-4.1993,-1.9868,1.4991,-0.8340,0.0000,-0.2085
12309.2468,8,-0.1300,-4.6720,1.2927,-4.1993,-1.9887,1.4992,-0.8321,0.0000,-0.2080
12309.2635,8,-0.1300,-4.6720,1.2928,-4.1994,-1.9923,1.4992,-0.8285,0.0000,-0.2071
12309.2801,8,-0.1300,-4.6720,1.2928,-4.1995,-1.9960,1.4992,-0.8250,0.0000,-0.2062
12309.2968,8,-0.1300,-4.6720,1.2928,-4.1996,-1.9996,1.4992,-0.8215,0.0000,-0.2054
12309.3135,8,-0.1300,-4.6720,1.2928,-4.1997,-2.0034,1.4991,-0.8177,0.0000,-0.2044
12309.3301,8,-0.1300,-4.6720,1.2927,-4.1998,-2.0070,1.4990,-0.8141,0.0000,-0.2035
12309.3468,8,-0.1300,-4.6720,1.2926,-4.2001,-2.0126,1.4988,-0.8087,0.0000,-0.2022
12309.3635,8,-0.1300,-4.6720,1.2925,-4.2002,-2.0145,1.4987,-0.8068,0.0000,-0.2017
12309.3801,8,-0.1300,-4.6720,1.2923,-4.2004,-2.0199,1.4985,-0.8015,0.0000,-0.2004
12309.3968,8,-0.1300,-4.6720,1.2923,-4.2004,-2.0217,1.4984,-0.7997,0.0000,-0.1999
12309.4135,8,-0.1300,-4.6720,1.2921,-4.2006,-2.0252,1.4982,-0.7963,0.0000,-0.1991
12309.4302,8,-0.1300,-4.6720,1.2920,-4.2007,-2.0284,1.4981,-0.7931,0.0000,-0.1983
12309.4468,8,-0.1300,-4.6720,1.2919,-4.2008,-2.0333,1.4980,-0.7883,0.0000,-0.1971
12309.4635,8,-0.1300,-4.6720,1.2919,-4.2008,-2.0349,1.4980,-0.7867,0.0000,-0.1967
12309.4801,8,-0.1300,-4.6720,1.2918,-4.2009,-2.0399,1.4978,-0.7817,0.0000,-0.1954
12309.4968,8,-0.1300,-4.6720,1.2918,-4.2010,-2.0433,1.4978,-0.7784,0.0000,-0.1946
12309.5135,8,-0.1300,-4.6720,1.2917,-4.2011,-2.0467,1.4976,-0.7750,0.0000,-0.1938
12309.5301,8,-0.1300,-4.6720,1.2916,-4.2012,-2.0484,1.4976,-0.7734,0.0000,-0.1933
12309.5468,8,-0.1300,-4.6720,1.2915,-4.2014,-2.0534,1.4974,-0.7685,0.0000,-0.1921
12309.5635,8,-0.1300,-4.6720,1.2914,-4.2015,-2.0567,1.4972,-0.7652,0.0000,-0.1913
12309.5801,8,-0.1300,-4.6720,1.2912,-4.2017,-2.0601,1.4970,-0.7619,0.0000,-0.1905
12309.5968,8,-0.1300,-4.6720,1.2911,-4.2019,-2.0635,1.4968,-0.7586,0.0000,-0.1897
12309.6135,8,-0.1300,-4.6720,1.2910,-4.2019,-2.0651,1.4968,-0.7570,0.0000,-0.1893
12309.6301,8,-0.1300,-4.6720,1.2909,-4.2021,-2.0685,1.4966,-0.7537,0.0000,-0.1884
12309.6468,8,-0.1300,-4.6720,1.2908,-4.2023,-2.0719,1.4964,-0.7504,0.0000,-0.1876
12309.6635,8,-0.1300,-4.6720,1.2907,-4.2025,-2.0753,1.4962,-0.7471,0.0000,-0.1868
12309.6801,8,-0.1300,-4.6720,1.2906,-4.2026,-2.0787,1.4961,-0.7437,0.0000,-0.1859
12309.6968,8,-0.1300,-4.6720,1.2904,-4.2027,-2.0837,1.4960,-0.7388,0.0000,-0.1847
12309.7135,8,-0.1300,-4.6720,1.2904,-4.2029,-2.0871,1.4959,-0.7355,0.0000,-0.1839
12309.7301,8,-0.1300,-4.6720,1.2904,-4.2029,-2.0902,1.4958,-0.7325,0.0000,-0.1831
12309.7468,8,-0.1300,-4.6720,1.2904,-4.2030,-2.0935,1.4958,-0.7292,0.0000,-0.1823
12309.7635,8,-0.1300,-4.6720,1.2904,-4.2031,-2.0967,1.4958,-0.7260,0.0000,-0.1815
12309.7802,8,-0.1300,-4.6720,1.2904,-4.2031,-2.0999,1.4958,-0.7229,0.0000,-0.1807
12309.7968,8,-0.1300,-4.6720,1.2904,-4.2031,-2.1029,1.4958,-0.7198,0.0000,-0.1800
12309.8135,8,-0.1300,-4.6720,1.2904,-4.2031,-2.1057,1.4958,-0.7171,0.0000,-0.1793
12309.8301,8,-0.1300,-4.6720,1.2904,-4.2031,-2.1085,1.4958,-0.7143,0.0000,-0.1786
12309.8468,8,-0.1300,-4.6720,1.2904,-4.2031,-2.1099,1.4958,-0.7128,0.0000,-0.1782
12309.8635,8,-0.1300,-4.6720,1.2906,-4.2031,-2.1144,1.4960,-0.7084,0.0000,-0.1771
12309.8801,8,-0.1300,-4.6720,1.2907,-4.2031,-2.1175,1.4961,-0.7053,0.0000,-0.1763
12309.8968,8,-0.1300,-4.6720,1.2908,-4.2031,-2.1205,1.4961,-0.7023,0.0000,-0.1756
12309.9135,8,-0.1300,-4.6720,1.2909,-4.2032,-2.1235,1.4962,-0.6993,0.0000,-0.1748
12309.9301,8,-0.1300,-4.6720,1.2909,-4.2032,-2.1249,1.4963,-0.6980,0.0000,-0.1745
12309.9468,8,-0.1300,-4.6720,1.2910,-4.2032,-2.1294,1.4963,-0.6936,0.0000,-0.1734
12309.9635,8,-0.1300,-4.6720,1.2910,-4.2032,-2.1324,1.4964,-0.6905,0.0000,-0.1726
12309.9801,8,-0.1300,-4.6720,1.2911,-4.2033,-2.1355,1.4964,-0.6875,0.0000,-0.1719
12309.9968,8,-0.1300,-4.6720,1.2911,-4.2033,-2.1369,1.4964,-0.6861,0.0000,-0.1715
12310.0135,8,-0.1300,-4.6720,1.2911,-4.2035,-2.1416,1.4963,-0.6816,0.0000,-0.1704
12310.0301,8,-0.1300,-4.6720,1.2911,-4.2036,-2.1445,1.4963,-0.6787,0.0000,-0.1697
12310.0468,8,-0.1300,-4.6720,1.2911,-4.2036,-2.1460,1.4963,-0.6772,0.0000,-0.1693
12310.0635,8,-0.1300,-4.6720,1.2911,-4.2037,-2.1491,1.4963,-0.6742,0.0000,-0.1686
12310.0801,8,-0.1300,-4.6720,1.2911,-4.2039,-2.1536,1.4962,-0.6698,0.0000,-0.1675
12310.0968,8,-0.1300,-4.6720,1.2911,-4.2041,-2.1564,1.4962,-0.6671,0.0000,-0.1668
12310.1135,8,-0.1300,-4.6720,1.2911,-4.2041,-2.1580,1.4962,-0.6656,0.0000,-0.1664
12310.1301,8,-0.1300,-4.6720,1.2911,-4.2043,-2.1609,1.4961,-0.6627,0.0000,-0.1657
12310.1468,8,-0.1300,-4.6720,1.2911,-4.2045,-2.1653,1.4961,-0.6585,0.0000,-0.1646
12310.1635,8,-0.1300,-4.6720,1.2912,-4.2047,-2.1683,1.4960,-0.6556,0.0000,-0.1639
12310.1801,8,-0.1300,-4.6720,1.2912,-4.2047,-2.1697,1.4960,-0.6543,0.0000,-0.1636
12310.1968,8,-0.1300,-4.6720,1.2912,-4.2049,-2.1722,1.4960,-0.6519,0.0000,-0.1630
12310.2135,8,-0.1300,-4.6720,1.2912,-4.2051,-2.1760,1.4960,-0.6482,0.0000,-0.1620
12310.2301,8,-0.1300,-4.6720,1.2913,-4.2052,-2.1785,1.4960,-0.6458,0.0000,-0.1615
12310.2468,8,-0.1300,-4.6720,1.2913,-4.2053,-2.1797,1.4959,-0.6446,0.0000,-0.1611
12310.2635,8,-0.1300,-4.6720,1.2913,-4.2054,-2.1824,1.4959,-0.6420,0.0000,-0.1605
12310.2801,8,-0.1300,-4.6720,1.2913,-4.2055,-2.1864,1.4959,-0.6381,0.0000,-0.1595
12310.2968,8,-0.1300,-4.6720,1.2913,-4.2057,-2.1889,1.4958,-0.6357,0.0000,-0.1589
12310.3135,8,-0.1300,-4.6720,1.2912,-4.2057,-2.1903,1.4957,-0.6343,0.0000,-0.1586
12310.3301,8,-0.1300,-4.6720,1.2912,-4.2058,-2.1929,1.4957,-0.6318,0.0000,-0.1579
12310.3468,8,-0.1300,-4.6720,1.2910,-4.2061,-2.1966,1.4955,-0.6281,0.0000,-0.1570
12310.3635,8,-0.1300,-4.6720,1.2910,-4.2062,-2.1979,1.4954,-0.6269,0.0000,-0.1567
12310.3801,8,-0.1300,-4.6720,1.2908,-4.2065,-2.2017,1.4951,-0.6232,0.0000,-0.1558
12310.3971,8,-0.1300,-4.6720,1.2907,-4.2066,-2.2031,1.4950,-0.6219,0.0000,-0.1555
12310.4137,8,-0.1300,-4.6720,1.2906,-4.2068,-2.2057,1.4949,-0.6194,0.0000,-0.1548
12310.4303,8,-0.1300,-4.6720,1.2905,-4.2070,-2.2084,1.4947,-0.6168,0.0000,-0.1542
12310.4469,8,-0.1300,-4.6720,1.2903,-4.2074,-2.2122,1.4943,-0.6132,0.0000,-0.1533
12310.4636,8,-0.1300,-4.6720,1.2901,-4.2076,-2.2148,1.4942,-0.6107,0.0000,-0.1527
12310.4803,8,-0.1300,-4.6720,1.2900,-4.2078,-2.2174,1.4939,-0.6082,0.0000,-0.1521
12310.4969,8,-0.1300,-4.6720,1.2898,-4.2080,-2.2200,1.4937,-0.6057,0.0000,-0.1514
12310.5136,8,-0.1300,-4.6720,1.2897,-4.2081,-2.2213,1.4936,-0.6044,0.0000,-0.1511
12310.5303,8,-0.1300,-4.6720,1.2895,-4.2083,-2.2253,1.4933,-0.6005,0.0000,-0.1501
12310.5469,8,-0.1300,-4.6720,1.2894,-4.2085,-2.2280,1.4931,-0.5979,0.0000,-0.1495
12310.5636,8,-0.1300,-4.6720,1.2892,-4.2087,-2.2307,1.4930,-0.5953,0.0000,-0.1488
12310.5803,8,-0.1300,-4.6720,1.2890,-4.2089,-2.2333,1.4927,-0.5928,0.0000,-0.1482
12310.5970,8,-0.1300,-4.6720,1.2889,-4.2090,-2.2360,1.4925,-0.5902,0.0000,-0.1476
12310.6136,8,-0.1300,-4.6720,1.2888,-4.2091,-2.2374,1.4924,-0.5889,0.0000,-0.1472
12310.6303,8,-0.1300,-4.6720,1.2887,-4.2093,-2.2399,1.4923,-0.5864,0.0000,-0.1466
12310.6469,8,-0.1300,-4.6720,1.2886,-4.2094,-2.2425,1.4921,-0.5839,0.0000,-0.1460
12310.6636,8,-0.1300,-4.6720,1.2885,-4.2095,-2.2453,1.4920,-0.5812,0.0000,-0.1453
12310.6803,8,-0.1300,-4.6720,1.2884,-4.2097,-2.2479,1.4918,-0.5786,0.0000,-0.1447
12310.6969,8,-0.1300,-4.6720,1.2882,-4.2098,-2.2519,1.4916,-0.5747,0.0000,-0.1437
12310.7136,8,-0.1300,-4.6720,1.2881,-4.2099,-2.2530,1.4915,-0.5736,0.0000,-0.1434
12310.7304,8,-0.1300,-4.6720,1.2879,-4.2101,-2.2563,1.4912,-0.5704,0.0000,-0.1426
12310.7470,8,-0.1300,-4.6720,1.2877,-4.2102,-2.2584,1.4910,-0.5683,0.0000,-0.1421
12310.7637,8,-0.1300,-4.6720,1.2876,-4.2103,-2.2606,1.4909,-0.5662,0.0000,-0.1415
12310.7804,8,-0.1300,-4.6720,1.2876,-4.2105,-2.2629,1.4908,-0.5639,0.0000,-0.1410
12310.7970,8,-0.1300,-4.6720,1.2875,-4.2106,-2.2652,1.4907,-0.5617,0.0000,-0.1404
12310.8136,8,-0.1300,-4.6720,1.2874,-4.2108,-2.2676,1.4906,-0.5594,0.0000,-0.1398
12310.8303,8,-0.1300,-4.6720,1.2873,-4.2109,-2.2699,1.4904,-0.5572,0.0000,-0.1393
12310.8469,8,-0.1300,-4.6720,1.2873,-4.2110,-2.2723,1.4903,-0.5549,0.0000,-0.1387
12310.8636,8,-0.1300,-4.6720,1.2872,-4.2112,-2.2745,1.4902,-0.5527,0.0000,-0.1382
12310.8803,8,-0.1300,-4.6720,1.2871,-4.2112,-2.2756,1.4901,-0.5516,0.0000,-0.1379
12310.8969,8,-0.1300,-4.6720,1.2869,-4.2114,-2.2779,1.4899,-0.5494,0.0000,-0.1373
12310.9136,8,-0.1300,-4.6720,1.2868,-4.2115,-2.2813,1.4897,-0.5460,0.0000,-0.1365
12310.9303,8,-0.1300,-4.6720,1.2867,-4.2116,-2.2825,1.4897,-0.5449,0.0000,-0.1362
12310.9470,8,-0.1300,-4.6720,1.2866,-4.2118,-2.2861,1.4894,-0.5414,0.0000,-0.1354
12310.9636,8,-0.1300,-4.6720,1.2864,-4.2119,-2.2885,1.4893,-0.5391,0.0000,-0.1348
12310.9802,8,-0.1300,-4.6720,1.2863,-4.2121,-2.2907,1.4891,-0.5369,0.0000,-0.1342
12310.9969,8,-0.1300,-4.6720,1.2863,-4.2121,-2.2919,1.4891,-0.5357,0.0000,-0.1339
12311.0136,8,-0.1300,-4.6720,1.2861,-4.2122,-2.2953,1.4889,-0.5323,0.0000,-0.1331
12311.0303,8,-0.1300,-4.6720,1.2860,-4.2123,-2.2965,1.4888,-0.5312,0.0000,-0.1328
12311.0469,8,-0.1300,-4.6720,1.2859,-4.2125,-2.2999,1.4886,-0.5278,0.0000,-0.1320
12311.0636,8,-0.1300,-4.6720,1.2859,-4.2125,-2.3010,1.4886,-0.5268,0.0000,-0.1317
12311.0803,8,-0.1300,-4.6720,1.2857,-4.2127,-2.3044,1.4884,-0.5235,0.0000,-0.1309
12311.0969,8,-0.1300,-4.6720,1.2856,-4.2128,-2.3066,1.4882,-0.5213,0.0000,-0.1303
12311.1136,8,-0.1300,-4.6720,1.2855,-4.2129,-2.3089,1.4881,-0.5191,0.0000,-0.1298
12311.1302,8,-0.1300,-4.6720,1.2855,-4.2130,-2.3100,1.4880,-0.5181,0.0000,-0.1295
12311.1469,8,-0.1300,-4.6720,1.2854,-4.2131,-2.3122,1.4879,-0.5159,0.0000,-0.1290
12311.1636,8,-0.1300,-4.6720,1.2854,-4.2132,-2.3155,1.4879,-0.5127,0.0000,-0.1282
12311.1802,8,-0.1300,-4.6720,1.2853,-4.2133,-2.3165,1.4878,-0.5117,0.0000,-0.1279
12311.1970,8,-0.1300,-4.6720,1.2853,-4.2134,-2.3193,1.4877,-0.5089,0.0000,-0.1272
12311.2137,8,-0.1300,-4.6720,1.2852,-4.2135,-2.3211,1.4876,-0.5072,0.0000,-0.1268
12311.2302,8,-0.1300,-4.6720,1.2852,-4.2135,-2.3230,1.4876,-0.5053,0.0000,-0.1263
12311.2469,8,-0.1300,-4.6720,1.2852,-4.2136,-2.3239,1.4876,-0.5044,0.0000,-0.1261
12311.2636,8,-0.1300,-4.6720,1.2852,-4.2137,-2.3268,1.4876,-0.5015,0.0000,-0.1254
12311.2802,8,-0.1300,-4.6720,1.2852,-4.2137,-2.3288,1.4876,-0.4997,0.0000,-0.1249
12311.2969,8,-0.1300,-4.6720,1.2852,-4.2138,-2.3308,1.4875,-0.4977,0.0000,-0.1244
12311.3136,8,-0.1300,-4.6720,1.2852,-4.2138,-2.3317,1.4875,-0.4968,0.0000,-0.1242
12311.3303,8,-0.1300,-4.6720,1.2852,-4.2139,-2.3337,1.4875,-0.4949,0.0000,-0.1237
12311.3469,8,-0.1300,-4.6720,1.2851,-4.2140,-2.3365,1.4874,-0.4921,0.0000,-0.1230
12311.3636,8,-0.1300,-4.6720,1.2851,-4.2140,-2.3375,1.4874,-0.4912,0.0000,-0.1228
12311.3803,8,-0.1300,-4.6720,1.2851,-4.2141,-2.3395,1.4874,-0.4892,0.0000,-0.1223
12311.3969,8,-0.1300,-4.6720,1.2851,-4.2142,-2.3424,1.4873,-0.4864,0.0000,-0.1216
12311.4136,8,-0.1300,-4.6720,1.2851,-4.2143,-2.3433,1.4872,-0.4855,0.0000,-0.1214
12311.4303,8,-0.1300,-4.6720,1.2850,-4.2144,-2.3452,1.4872,-0.4836,0.0000,-0.1209
12311.4470,8,-0.1300,-4.6720,1.2849,-4.2145,-2.3471,1.4870,-0.4818,0.0000,-0.1204
12311.4636,8,-0.1300,-4.6720,1.2849,-4.2147,-2.3490,1.4869,-0.4800,0.0000,-0.1200
12311.4802,8,-0.1300,-4.6720,1.2848,-4.2148,-2.3509,1.4868,-0.4781,0.0000,-0.1195
12311.4969,8,-0.1300,-4.6720,1.2847,-4.2150,-2.3537,1.4867,-0.4754,0.0000,-0.1189
12311.5136,8,-0.1300,-4.6720,1.2846,-4.2152,-2.3556,1.4866,-0.4736,0.0000,-0.1184
12311.5303,8,-0.1300,-4.6720,1.2846,-4.2153,-2.3576,1.4865,-0.4717,0.0000,-0.1179
12311.5469,8,-0.1300,-4.6720,1.2846,-4.2154,-2.3586,1.4865,-0.4708,0.0000,-0.1177
12311.5636,8,-0.1300,-4.6720,1.2845,-4.2155,-2.3604,1.4864,-0.4690,0.0000,-0.1172
12311.5802,8,-0.1300,-4.6720,1.2845,-4.2157,-2.3633,1.4862,-0.4663,0.0000,-0.1166
12311.5969,8,-0.1300,-4.6720,1.2844,-4.2158,-2.3652,1.4862,-0.4644,0.0000,-0.1161
12311.6137,8,-0.1300,-4.6720,1.2844,-4.2159,-2.3670,1.4861,-0.4627,0.0000,-0.1157
12311.6303,8,-0.1300,-4.6720,1.2844,-4.2160,-2.3680,1.4861,-0.4617,0.0000,-0.1154
12311.6469,8,-0.1300,-4.6720,1.2843,-4.2161,-2.3699,1.4860,-0.4599,0.0000,-0.1150
12311.6636,8,-0.1300,-4.6720,1.2843,-4.2163,-2.3717,1.4859,-0.4582,0.0000,-0.1145
12311.6802,8,-0.1300,-4.6720,1.2842,-4.2164,-2.3736,1.4858,-0.4563,0.0000,-0.1141
12311.6970,8,-0.1300,-4.6720,1.2841,-4.2166,-2.3764,1.4857,-0.4537,0.0000,-0.1134
12311.7136,8,-0.1300,-4.6720,1.2841,-4.2168,-2.3782,1.4855,-0.4519,0.0000,-0.1130
12311.7303,8,-0.1300,-4.6720,1.2840,-4.2169,-2.3800,1.4855,-0.4502,0.0000,-0.1125
12311.7469,8,-0.1300,-4.6720,1.2840,-4.2170,-2.3820,1.4853,-0.4483,0.0000,-0.1121
12311.7635,8,-0.1300,-4.6720,1.2840,-4.2171,-2.3830,1.4853,-0.4473,0.0000,-0.1118
12311.7802,8,-0.1300,-4.6720,1.2839,-4.2172,-2.3847,1.4853,-0.4456,0.0000,-0.1114
12311.7969,8,-0.1300,-4.6720,1.2839,-4.2173,-2.3867,1.4852,-0.4437,0.0000,-0.1109
12311.8136,8,-0.1300,-4.6720,1.2839,-4.2174,-2.3895,1.4852,-0.4410,0.0000,-0.1102
12311.8303,8,-0.1300,-4.6720,1.2838,-4.2175,-2.3914,1.4851,-0.4392,0.0000,-0.1098
12311.8469,8,-0.1300,-4.6720,1.2838,-4.2176,-2.3933,1.4850,-0.4373,0.0000,-0.1093
12311.8636,8,-0.1300,-4.6720,1.2838,-4.2177,-2.3953,1.4850,-0.4354,0.0000,-0.1089
12311.8803,8,-0.1300,-4.6720,1.2837,-4.2177,-2.3962,1.4849,-0.4345,0.0000,-0.1086
12311.8970,8,-0.1300,-4.6720,1.2837,-4.2179,-2.3990,1.4848,-0.4318,0.0000,-0.1079
