timestamp,current_pose_x,current_pose_y,current_pose_yaw,target_wp_index,goal_x,goal_y,cmd_linear_x,cmd_angular_z,distance_error,heading_error_rad,p_term_angular,d_term_angular
13042.1116,0.2165,-2.2888,-1.5589,1,0.2020,-2.4710,0.0000,-0.0224,0.1828,-0.0915,-0.0229,0.0005
13042.1282,0.2167,-2.2888,-1.5591,1,0.2020,-2.4710,0.0000,-0.0259,0.1828,-0.0920,-0.0230,-0.0029
13042.1449,0.2167,-2.2887,-1.5591,1,0.2020,-2.4710,0.0000,-0.0251,0.1829,-0.0923,-0.0231,-0.0020
13042.1616,0.2167,-2.2887,-1.5592,1,0.2020,-2.4710,0.0000,-0.0217,0.1829,-0.0921,-0.0230,0.0013
13042.1782,0.2167,-2.2887,-1.5595,1,0.2020,-2.4710,0.0000,-0.0211,0.1829,-0.0918,-0.0229,0.0019
13042.1949,0.2166,-2.2887,-1.5598,1,0.2020,-2.4710,0.0000,-0.0165,0.1828,-0.0908,-0.0227,0.0061
13042.2116,0.2166,-2.2888,-1.5601,1,0.2020,-2.4710,0.0000,-0.0212,0.1828,-0.0905,-0.0226,0.0015
13042.2282,0.2166,-2.2887,-1.5604,1,0.2020,-2.4710,0.0000,-0.0212,0.1829,-0.0903,-0.0226,0.0014
13042.2449,0.2166,-2.2888,-1.5607,1,0.2020,-2.4710,0.0000,-0.0215,0.1828,-0.0901,-0.0225,0.0010
13042.2615,0.2166,-2.2888,-1.5609,1,0.2020,-2.4710,0.0000,-0.0215,0.1828,-0.0900,-0.0225,0.0010
13042.2782,0.2166,-2.2889,-1.5610,1,0.2020,-2.4710,0.0000,-0.0217,0.1827,-0.0898,-0.0225,0.0007
13042.2949,0.2166,-2.2888,-1.5606,1,0.2020,-2.4710,0.0000,-0.0241,0.1827,-0.0901,-0.0225,-0.0016
13042.3116,0.2165,-2.2889,-1.5595,1,0.2020,-2.4710,0.0000,-0.0278,0.1827,-0.0909,-0.0227,-0.0051
13042.3282,0.2165,-2.2888,-1.5581,1,0.2020,-2.4710,0.0000,-0.0299,0.1828,-0.0921,-0.0230,-0.0069
13042.3449,0.2164,-2.2886,-1.5573,1,0.2020,-2.4710,0.0000,-0.0254,0.1829,-0.0925,-0.0231,-0.0023
13042.3616,0.2164,-2.2886,-1.5575,1,0.2020,-2.4710,0.0000,-0.0209,0.1830,-0.0921,-0.0230,0.0021
13042.3782,0.2164,-2.2885,-1.5584,1,0.2020,-2.4710,0.0000,-0.0176,0.1831,-0.0913,-0.0228,0.0052
13042.3948,0.2165,-2.2885,-1.5595,1,0.2020,-2.4710,0.0000,-0.0185,0.1831,-0.0906,-0.0226,0.0042
13042.4116,0.2166,-2.2886,-1.5600,1,0.2020,-2.4710,0.0000,-0.0213,0.1830,-0.0904,-0.0226,0.0013
13042.4282,0.2166,-2.2887,-1.5598,1,0.2020,-2.4710,0.0000,-0.0255,0.1829,-0.0908,-0.0227,-0.0028
13042.4449,0.2166,-2.2888,-1.5595,1,0.2020,-2.4710,0.0000,-0.0257,0.1828,-0.0913,-0.0228,-0.0029
13042.4615,0.2165,-2.2888,-1.5594,1,0.2020,-2.4710,0.0000,-0.0212,0.1827,-0.0910,-0.0228,0.0016
13042.4782,0.2165,-2.2889,-1.5598,1,0.2020,-2.4710,0.0000,-0.0184,0.1827,-0.0903,-0.0226,0.0042
13042.4949,0.2164,-2.2888,-1.5599,1,0.2020,-2.4710,0.0000,-0.0205,0.1827,-0.0900,-0.0225,0.0020
13042.5116,0.2164,-2.2888,-1.5592,1,0.2020,-2.4710,0.0000,-0.0260,0.1827,-0.0905,-0.0226,-0.0033
13042.5282,0.2165,-2.2887,-1.5579,1,0.2020,-2.4710,0.0000,-0.0327,0.1829,-0.0922,-0.0230,-0.0096
13042.5449,0.2166,-2.2886,-1.5571,1,0.2020,-2.4710,0.0000,-0.0305,0.1830,-0.0934,-0.0233,-0.0072
13042.5615,0.2165,-2.2885,-1.5574,1,0.2020,-2.4710,0.0000,-0.0189,0.1831,-0.0926,-0.0232,0.0042
13042.5782,0.2165,-2.2884,-1.5583,1,0.2020,-2.4710,0.0000,-0.0167,0.1832,-0.0916,-0.0229,0.0062
13042.5949,0.2165,-2.2885,-1.5592,1,0.2020,-2.4710,0.0000,-0.0170,0.1831,-0.0907,-0.0227,0.0057
13042.6116,0.2165,-2.2885,-1.5595,1,0.2020,-2.4710,0.0000,-0.0212,0.1830,-0.0904,-0.0226,0.0014
13042.6282,0.2165,-2.2887,-1.5594,1,0.2020,-2.4710,0.0000,-0.0263,0.1829,-0.0910,-0.0228,-0.0035
13042.6448,0.2166,-2.2887,-1.5591,1,0.2020,-2.4710,0.0000,-0.0259,0.1828,-0.0915,-0.0229,-0.0030
13042.6616,0.2165,-2.2888,-1.5591,1,0.2020,-2.4710,0.0000,-0.0212,0.1828,-0.0912,-0.0228,0.0016
13042.6782,0.2165,-2.2888,-1.5590,1,0.2020,-2.4710,0.0000,-0.0215,0.1828,-0.0910,-0.0228,0.0013
13042.6948,0.2164,-2.2887,-1.5584,1,0.2020,-2.4710,0.0000,-0.0248,0.1828,-0.0914,-0.0228,-0.0020
13042.7117,0.2164,-2.2886,-1.5577,1,0.2020,-2.4710,0.0000,-0.0262,0.1829,-0.0919,-0.0230,-0.0033
13042.7283,0.2164,-2.2885,-1.5573,1,0.2020,-2.4710,0.0000,-0.0256,0.1830,-0.0923,-0.0231,-0.0025
13042.7449,0.2164,-2.2884,-1.5575,1,0.2020,-2.4710,0.0000,-0.0223,0.1831,-0.0922,-0.0231,0.0007
13042.7615,0.2164,-2.2883,-1.5577,1,0.2020,-2.4710,0.0000,-0.0217,0.1832,-0.0920,-0.0230,0.0013
13042.7782,0.2164,-2.2883,-1.5577,1,0.2020,-2.4710,0.0000,-0.0229,0.1833,-0.0920,-0.0230,0.0001
13042.7949,0.2164,-2.2883,-1.5579,1,0.2020,-2.4710,0.0000,-0.0217,0.1833,-0.0918,-0.0229,0.0012
13042.8116,0.2165,-2.2883,-1.5583,1,0.2020,-2.4710,0.0000,-0.0218,0.1833,-0.0916,-0.0229,0.0011
13042.8283,0.2165,-2.2884,-1.5585,1,0.2020,-2.4710,0.0000,-0.0227,0.1832,-0.0915,-0.0229,0.0002
13042.8449,0.2165,-2.2885,-1.5587,1,0.2020,-2.4710,0.0000,-0.0228,0.1831,-0.0915,-0.0229,0.0001
13042.8615,0.2165,-2.2885,-1.5588,1,0.2020,-2.4710,0.0000,-0.0218,0.1830,-0.0913,-0.0228,0.0011
13042.8782,0.2165,-2.2886,-1.5589,1,0.2020,-2.4710,0.0000,-0.0218,0.1830,-0.0912,-0.0228,0.0010
13042.8948,0.2165,-2.2886,-1.5591,1,0.2020,-2.4710,0.0000,-0.0217,0.1830,-0.0910,-0.0227,0.0011
13042.9115,0.2165,-2.2886,-1.5594,1,0.2020,-2.4710,0.0000,-0.0208,0.1830,-0.0907,-0.0227,0.0019
13042.9282,0.2165,-2.2885,-1.5597,1,0.2020,-2.4710,0.0000,-0.0208,0.1830,-0.0904,-0.0226,0.0018
13042.9449,0.2165,-2.2885,-1.5599,1,0.2020,-2.4710,0.0000,-0.0216,0.1831,-0.0902,-0.0226,0.0010
13042.9616,0.2165,-2.2884,-1.5601,1,0.2020,-2.4710,0.0000,-0.0227,0.1831,-0.0902,-0.0226,-0.0001
13042.9782,0.2165,-2.2884,-1.5602,1,0.2020,-2.4710,0.0000,-0.0218,0.1832,-0.0901,-0.0225,0.0007
13042.9949,0.2166,-2.2884,-1.5604,1,0.2020,-2.4710,0.0000,-0.0224,0.1832,-0.0901,-0.0225,0.0001
13043.0115,0.2166,-2.2885,-1.5607,1,0.2020,-2.4710,0.0000,-0.0214,0.1831,-0.0899,-0.0225,0.0010
13043.0282,0.2166,-2.2885,-1.5608,1,0.2020,-2.4710,0.0000,-0.0205,0.1831,-0.0896,-0.0224,0.0019
13043.0449,0.2166,-2.2886,-1.5610,1,0.2020,-2.4710,0.0000,-0.0224,0.1830,-0.0896,-0.0224,-0.0000
13043.0616,0.2166,-2.2886,-1.5613,1,0.2020,-2.4710,0.0000,-0.0223,0.1830,-0.0896,-0.0224,0.0001
13043.0782,0.2166,-2.2886,-1.5615,1,0.2020,-2.4710,0.0000,-0.0202,0.1830,-0.0892,-0.0223,0.0021
13043.0949,0.2166,-2.2887,-1.5617,1,0.2020,-2.4710,0.0000,-0.0194,0.1829,-0.0888,-0.0222,0.0028
13043.1115,0.2166,-2.2887,-1.5621,1,0.2020,-2.4710,0.0000,-0.0221,0.1829,-0.0888,-0.0222,0.0001
13043.1283,0.2166,-2.2887,-1.5624,1,0.2020,-2.4710,0.0000,-0.0194,0.1829,-0.0883,-0.0221,0.0027
13043.1449,0.2165,-2.2886,-1.5627,1,0.2020,-2.4710,0.0000,-0.0181,0.1829,-0.0877,-0.0219,0.0038
13043.1616,0.2165,-2.2886,-1.5630,1,0.2020,-2.4710,0.0915,0.0000,0.1829,-0.0871,0.0000,0.0000
13043.1782,0.2165,-2.2886,-1.5632,1,0.2020,-2.4710,0.0915,0.0000,0.1830,-0.0868,0.0000,0.0000
13043.1949,0.2165,-2.2886,-1.5636,1,0.2020,-2.4710,0.0915,0.0000,0.1830,-0.0865,0.0000,0.0000
13043.2116,0.2165,-2.2886,-1.5639,1,0.2020,-2.4710,0.0915,0.0000,0.1830,-0.0861,0.0000,0.0000
13043.2283,0.2165,-2.2886,-1.5642,1,0.2020,-2.4710,0.0915,0.0000,0.1830,-0.0858,0.0000,0.0000
13043.2449,0.2165,-2.2886,-1.5646,1,0.2020,-2.4710,0.0915,0.0000,0.1830,-0.0853,0.0000,0.0000
13043.2616,0.2165,-2.2886,-1.5650,1,0.2020,-2.4710,0.0915,0.0000,0.1830,-0.0850,0.0000,0.0000
13043.2782,0.2165,-2.2886,-1.5652,1,0.2020,-2.4710,0.0915,0.0000,0.1830,-0.0847,0.0000,0.0000
13043.2949,0.2164,-2.2886,-1.5655,1,0.2020,-2.4710,0.0915,0.0000,0.1829,-0.0841,0.0000,0.0000
13043.3116,0.2166,-2.2889,-1.5658,1,0.2020,-2.4710,0.0913,0.0000,0.1827,-0.0848,0.0000,0.0000
13043.3282,0.2166,-2.2897,-1.5662,1,0.2020,-2.4710,0.0909,0.0000,0.1819,-0.0850,0.0000,0.0000
13043.3448,0.2165,-2.2910,-1.5666,1,0.2020,-2.4710,0.0903,0.0000,0.1806,-0.0846,0.0000,0.0000
13043.3615,0.2164,-2.2929,-1.5674,1,0.2020,-2.4710,0.0894,0.0000,0.1787,-0.0840,0.0000,0.0000
13043.3782,0.2164,-2.2950,-1.5674,1,0.2020,-2.4710,0.0883,0.0000,0.1766,-0.0848,0.0000,0.0000
13043.3948,0.2165,-2.2974,-1.5671,1,0.2020,-2.4710,0.0871,0.0000,0.1742,-0.0871,0.0000,0.0000
13043.4116,0.2166,-2.2996,-1.5667,1,0.2020,-2.4710,0.0000,-0.0344,0.1720,-0.0891,-0.0223,-0.0121
13043.4282,0.2168,-2.3015,-1.5665,1,0.2020,-2.4710,0.0000,-0.0350,0.1701,-0.0912,-0.0228,-0.0122
13043.4449,0.2170,-2.3031,-1.5671,1,0.2020,-2.4710,0.0000,-0.0321,0.1686,-0.0927,-0.0232,-0.0089
13043.4615,0.2172,-2.3043,-1.5677,1,0.2020,-2.4710,0.0000,-0.0299,0.1674,-0.0937,-0.0234,-0.0064
13043.4782,0.2172,-2.3052,-1.5679,1,0.2020,-2.4710,0.0000,-0.0265,0.1665,-0.0942,-0.0236,-0.0029
13043.4948,0.2172,-2.3061,-1.5677,1,0.2020,-2.4710,0.0000,-0.0272,0.1656,-0.0948,-0.0237,-0.0035
13043.5116,0.2171,-2.3069,-1.5672,1,0.2020,-2.4710,0.0000,-0.0282,0.1648,-0.0955,-0.0239,-0.0043
13043.5282,0.2171,-2.3079,-1.5668,1,0.2020,-2.4710,0.0000,-0.0296,0.1638,-0.0965,-0.0241,-0.0055
13043.5449,0.2172,-2.3091,-1.5669,1,0.2020,-2.4710,0.0000,-0.0297,0.1626,-0.0973,-0.0243,-0.0053
13043.5616,0.2173,-2.3106,-1.5672,1,0.2020,-2.4710,0.0000,-0.0321,0.1611,-0.0986,-0.0246,-0.0075
13043.5782,0.2175,-2.3120,-1.5677,1,0.2020,-2.4710,0.0000,-0.0357,0.1597,-0.1003,-0.0251,-0.0106
13043.5949,0.2174,-2.3131,-1.5682,1,0.2020,-2.4710,0.0000,-0.0241,0.1586,-0.1002,-0.0250,0.0009
13043.6116,0.2175,-2.3135,-1.5688,1,0.2020,-2.4710,0.0000,-0.0244,0.1583,-0.1001,-0.0250,0.0006
13043.6282,0.2175,-2.3132,-1.5690,1,0.2020,-2.4710,0.0000,-0.0225,0.1585,-0.0997,-0.0249,0.0025
13043.6449,0.2175,-2.3125,-1.5689,1,0.2020,-2.4710,0.0000,-0.0233,0.1592,-0.0994,-0.0249,0.0015
13043.6615,0.2175,-2.3116,-1.5687,1,0.2020,-2.4710,0.0000,-0.0219,0.1602,-0.0990,-0.0247,0.0029
13043.6782,0.2174,-2.3106,-1.5686,1,0.2020,-2.4710,0.0000,-0.0201,0.1612,-0.0982,-0.0246,0.0045
13043.6948,0.2175,-2.3098,-1.5688,1,0.2020,-2.4710,0.0000,-0.0216,0.1619,-0.0977,-0.0244,0.0029
13043.7116,0.2176,-2.3095,-1.5695,1,0.2020,-2.4710,0.0000,-0.0221,0.1622,-0.0974,-0.0243,0.0022
13043.7282,0.2176,-2.3097,-1.5702,1,0.2020,-2.4710,0.0000,-0.0214,0.1620,-0.0969,-0.0242,0.0028
13043.7448,0.2176,-2.3102,-1.5705,1,0.2020,-2.4710,0.0000,-0.0250,0.1615,-0.0970,-0.0243,-0.0007
13043.7615,0.2176,-2.3109,-1.5703,1,0.2020,-2.4710,0.0000,-0.0285,0.1609,-0.0977,-0.0244,-0.0040
13043.7782,0.2176,-2.3114,-1.5702,1,0.2020,-2.4710,0.0000,-0.0253,0.1604,-0.0978,-0.0245,-0.0008
13043.7948,0.2176,-2.3117,-1.5703,1,0.2020,-2.4710,0.0000,-0.0250,0.1600,-0.0979,-0.0245,-0.0006
13043.8116,0.2175,-2.3118,-1.5707,1,0.2020,-2.4710,0.0000,-0.0217,0.1600,-0.0975,-0.0244,0.0027
13043.8282,0.2176,-2.3117,-1.5710,1,0.2020,-2.4710,0.0000,-0.0229,0.1601,-0.0972,-0.0243,0.0014
13043.8449,0.2176,-2.3114,-1.5712,1,0.2020,-2.4710,0.0000,-0.0216,0.1604,-0.0968,-0.0242,0.0026
13043.8615,0.2176,-2.3110,-1.5714,1,0.2020,-2.4710,0.0000,-0.0243,0.1608,-0.0968,-0.0242,-0.0001
13043.8782,0.2177,-2.3107,-1.5717,1,0.2020,-2.4710,0.0000,-0.0222,0.1611,-0.0965,-0.0241,0.0019
13043.8949,0.2176,-2.3105,-1.5719,1,0.2020,-2.4710,0.0000,-0.0214,0.1612,-0.0961,-0.0240,0.0026
13043.9115,0.2176,-2.3105,-1.5722,1,0.2020,-2.4710,0.0000,-0.0217,0.1612,-0.0957,-0.0239,0.0022
13043.9282,0.2177,-2.3107,-1.5727,1,0.2020,-2.4710,0.0000,-0.0227,0.1611,-0.0955,-0.0239,0.0012
13043.9449,0.2176,-2.3109,-1.5729,1,0.2020,-2.4710,0.0000,-0.0213,0.1608,-0.0951,-0.0238,0.0025
13043.9616,0.2176,-2.3112,-1.5731,1,0.2020,-2.4710,0.0000,-0.0220,0.1606,-0.0948,-0.0237,0.0017
13043.9782,0.2175,-2.3114,-1.5733,1,0.2020,-2.4710,0.0000,-0.0220,0.1604,-0.0946,-0.0236,0.0016
13043.9949,0.2175,-2.3114,-1.5735,1,0.2020,-2.4710,0.0000,-0.0221,0.1603,-0.0943,-0.0236,0.0014
13044.0116,0.2176,-2.3114,-1.5737,1,0.2020,-2.4710,0.0000,-0.0231,0.1603,-0.0942,-0.0236,0.0004
13044.0282,0.2176,-2.3113,-1.5740,1,0.2020,-2.4710,0.0000,-0.0222,0.1604,-0.0940,-0.0235,0.0013
13044.0449,0.2176,-2.3112,-1.5745,1,0.2020,-2.4710,0.0000,-0.0227,0.1606,-0.0939,-0.0235,0.0008
13044.0616,0.2176,-2.3110,-1.5747,1,0.2020,-2.4710,0.0000,-0.0197,0.1607,-0.0933,-0.0233,0.0036
13044.0782,0.2176,-2.3109,-1.5752,1,0.2020,-2.4710,0.0000,-0.0204,0.1608,-0.0928,-0.0232,0.0028
13044.0949,0.2176,-2.3109,-1.5756,1,0.2020,-2.4710,0.0000,-0.0202,0.1608,-0.0923,-0.0231,0.0029
13044.1116,0.2176,-2.3109,-1.5759,1,0.2020,-2.4710,0.0000,-0.0192,0.1608,-0.0917,-0.0229,0.0037
13044.1283,0.2175,-2.3110,-1.5762,1,0.2020,-2.4710,0.0000,-0.0196,0.1607,-0.0912,-0.0228,0.0032
13044.1449,0.2175,-2.3112,-1.5765,1,0.2020,-2.4710,0.0000,-0.0207,0.1606,-0.0909,-0.0227,0.0020
13044.1616,0.2175,-2.3113,-1.5769,1,0.2020,-2.4710,0.0000,-0.0210,0.1605,-0.0906,-0.0226,0.0017
13044.1782,0.2175,-2.3113,-1.5771,1,0.2020,-2.4710,0.0000,-0.0218,0.1604,-0.0905,-0.0226,0.0008
13044.1949,0.2175,-2.3113,-1.5773,1,0.2020,-2.4710,0.0000,-0.0212,0.1604,-0.0902,-0.0226,0.0013
13044.2116,0.2176,-2.3113,-1.5778,1,0.2020,-2.4710,0.0000,-0.0226,0.1604,-0.0902,-0.0226,-0.0001
13044.2283,0.2176,-2.3112,-1.5781,1,0.2020,-2.4710,0.0000,-0.0214,0.1605,-0.0901,-0.0225,0.0011
13044.2449,0.2176,-2.3111,-1.5785,1,0.2020,-2.4710,0.0000,-0.0203,0.1606,-0.0897,-0.0224,0.0021
13044.2616,0.2176,-2.3111,-1.5788,1,0.2020,-2.4710,0.0000,-0.0199,0.1607,-0.0893,-0.0223,0.0024
13044.2782,0.2176,-2.3110,-1.5791,1,0.2020,-2.4710,0.0000,-0.0191,0.1607,-0.0888,-0.0222,0.0031
13044.2949,0.2175,-2.3110,-1.5796,1,0.2020,-2.4710,0.0000,-0.0174,0.1607,-0.0880,-0.0220,0.0046
13044.3116,0.2175,-2.3110,-1.5798,1,0.2020,-2.4710,0.0000,-0.0185,0.1607,-0.0875,-0.0219,0.0033
13044.3283,0.2175,-2.3110,-1.5802,1,0.2020,-2.4710,0.0804,0.0000,0.1607,-0.0870,0.0000,0.0000
13044.3449,0.2175,-2.3111,-1.5807,1,0.2020,-2.4710,0.0803,0.0000,0.1607,-0.0866,0.0000,0.0000
13044.3615,0.2175,-2.3111,-1.5810,1,0.2020,-2.4710,0.0803,0.0000,0.1606,-0.0862,0.0000,0.0000
13044.3782,0.2174,-2.3112,-1.5812,1,0.2020,-2.4710,0.0803,0.0000,0.1606,-0.0859,0.0000,0.0000
13044.3950,0.2174,-2.3112,-1.5807,1,0.2020,-2.4710,0.0803,0.0000,0.1606,-0.0863,0.0000,0.0000
13044.4117,0.2173,-2.3112,-1.5792,1,0.2020,-2.4710,0.0803,0.0000,0.1605,-0.0872,0.0000,0.0000
13044.4283,0.2171,-2.3112,-1.5774,1,0.2020,-2.4710,0.0000,-0.0247,0.1605,-0.0877,-0.0219,-0.0028
13044.4449,0.2170,-2.3112,-1.5766,1,0.2020,-2.4710,0.0000,-0.0244,0.1605,-0.0881,-0.0220,-0.0023
13044.4616,0.2171,-2.3112,-1.5770,1,0.2020,-2.4710,0.0000,-0.0228,0.1605,-0.0882,-0.0221,-0.0007
13044.4782,0.2171,-2.3114,-1.5784,1,0.2020,-2.4710,0.0802,0.0000,0.1603,-0.0870,0.0000,0.0000
13044.4949,0.2173,-2.3122,-1.5800,1,0.2020,-2.4710,0.0798,0.0000,0.1595,-0.0865,0.0000,0.0000
13044.5116,0.2173,-2.3136,-1.5812,1,0.2020,-2.4710,0.0791,0.0000,0.1581,-0.0868,0.0000,0.0000
13044.5283,0.2173,-2.3154,-1.5818,1,0.2020,-2.4710,0.0782,0.0000,0.1563,-0.0872,0.0000,0.0000
13044.5449,0.2171,-2.3173,-1.5808,1,0.2020,-2.4710,0.0000,-0.0287,0.1544,-0.0883,-0.0221,-0.0066
13044.5617,0.2172,-2.3193,-1.5793,1,0.2020,-2.4710,0.0000,-0.0395,0.1525,-0.0911,-0.0228,-0.0167
13044.5783,0.2171,-2.3213,-1.5782,1,0.2020,-2.4710,0.0000,-0.0356,0.1505,-0.0931,-0.0233,-0.0124
13045.1208,0.2174,-2.3267,-1.5777,2,0.1600,-1.2020,0.0000,-0.7709,1.1262,-3.0837,-0.7709,0.0000
13045.1214,0.2174,-2.3267,-1.5777,2,0.1600,-1.2020,0.0000,-0.7709,1.1262,-3.0837,-0.7709,0.0000
13045.1381,0.2174,-2.3267,-1.5777,2,0.1600,-1.2020,0.0000,-0.7707,1.1262,-3.0837,-0.7709,0.0003
13045.1548,0.2174,-2.3267,-1.5778,2,0.1600,-1.2020,0.0000,-0.7706,1.1262,-3.0836,-0.7709,0.0003
13045.1715,0.2174,-2.3267,-1.5777,2,0.1600,-1.2020,0.0000,-0.7712,1.1262,-3.0837,-0.7709,-0.0003
13045.1881,0.2174,-2.3267,-1.5777,2,0.1600,-1.2020,0.0000,-0.7710,1.1262,-3.0837,-0.7709,-0.0000
13045.2048,0.2174,-2.3268,-1.5777,2,0.1600,-1.2020,0.0000,-0.7712,1.1262,-3.0837,-0.7709,-0.0003
13045.2214,0.2174,-2.3267,-1.5777,2,0.1600,-1.2020,0.0000,-0.7708,1.1262,-3.0837,-0.7709,0.0001
13045.2382,0.2174,-2.3267,-1.5777,2,0.1600,-1.2020,0.0000,-0.7708,1.1262,-3.0837,-0.7709,0.0001
13045.2548,0.2174,-2.3267,-1.5777,2,0.1600,-1.2020,0.0000,-0.7709,1.1262,-3.0837,-0.7709,-0.0000
13045.2714,0.2174,-2.3267,-1.5778,2,0.1600,-1.2020,0.0000,-0.7702,1.1262,-3.0836,-0.7709,0.0007
13045.2882,0.2175,-2.3268,-1.5790,2,0.1600,-1.2020,0.0000,-0.7630,1.1263,-3.0823,-0.7706,0.0076
13045.3048,0.2176,-2.3270,-1.5820,2,0.1600,-1.2020,0.0000,-0.7511,1.1264,-3.0792,-0.7698,0.0187
13045.3216,0.2179,-2.3272,-1.5864,2,0.1600,-1.2020,0.0000,-0.7413,1.1266,-3.0746,-0.7686,0.0273
13045.3382,0.2181,-2.3273,-1.5933,2,0.1600,-1.2020,0.0000,-0.7239,1.1268,-3.0674,-0.7669,0.0430
13045.3547,0.2184,-2.3276,-1.6024,2,0.1600,-1.2020,0.0000,-0.7082,1.1271,-3.0581,-0.7645,0.0563
13045.3714,0.2189,-2.3278,-1.6128,2,0.1600,-1.2020,0.0000,-0.6972,1.1273,-3.0473,-0.7618,0.0646
13045.3881,0.2192,-2.3278,-1.6238,2,0.1600,-1.2020,0.0000,-0.6909,1.1274,-3.0360,-0.7590,0.0681
13045.4048,0.2196,-2.3279,-1.6354,2,0.1600,-1.2020,0.0000,-0.6845,1.1275,-3.0241,-0.7560,0.0715
13045.4214,0.2199,-2.3279,-1.6479,2,0.1600,-1.2020,0.0000,-0.6763,1.1275,-3.0113,-0.7528,0.0765
13045.4381,0.2205,-2.3281,-1.6673,2,0.1600,-1.2020,0.0000,-0.6286,1.1277,-2.9915,-0.7479,0.1193
13045.4547,0.2206,-2.3281,-1.6738,2,0.1600,-1.2020,0.0000,-0.7062,1.1277,-2.9848,-0.7462,0.0400
13045.4714,0.2209,-2.3282,-1.6871,2,0.1600,-1.2020,0.0000,-0.6620,1.1279,-2.9713,-0.7428,0.0808
13045.4881,0.2210,-2.3284,-1.7000,2,0.1600,-1.2020,0.0000,-0.6613,1.1280,-2.9582,-0.7396,0.0783
13045.5049,0.2210,-2.3286,-1.7186,2,0.1600,-1.2020,0.0000,-0.6245,1.1282,-2.9397,-0.7349,0.1104
13045.5214,0.2209,-2.3286,-1.7250,2,0.1600,-1.2020,0.0000,-0.6951,1.1282,-2.9334,-0.7334,0.0383
13045.5381,0.2207,-2.3286,-1.7372,2,0.1600,-1.2020,0.0000,-0.6581,1.1283,-2.9214,-0.7303,0.0722
13045.5550,0.2206,-2.3288,-1.7492,2,0.1600,-1.2020,0.0000,-0.6567,1.1284,-2.9095,-0.7274,0.0707
13045.5714,0.2203,-2.3289,-1.7614,2,0.1600,-1.2020,0.0000,-0.6517,1.1285,-2.8975,-0.7244,0.0727
13045.5881,0.2201,-2.3290,-1.7740,2,0.1600,-1.2020,0.0000,-0.6469,1.1286,-2.8851,-0.7213,0.0744
13045.6048,0.2200,-2.3295,-1.7925,2,0.1600,-1.2020,0.0000,-0.6063,1.1291,-2.8667,-0.7167,0.1104
13045.6215,0.2199,-2.3294,-1.7984,2,0.1600,-1.2020,0.0000,-0.6807,1.1290,-2.8609,-0.7152,0.0346
13045.6380,0.2202,-2.3295,-1.8098,2,0.1600,-1.2020,0.0000,-0.6421,1.1291,-2.8493,-0.7123,0.0702
13045.6548,0.2204,-2.3295,-1.8206,2,0.1600,-1.2020,0.0000,-0.6437,1.1292,-2.8383,-0.7096,0.0658
13045.6714,0.2205,-2.3296,-1.8314,2,0.1600,-1.2020,0.0000,-0.6415,1.1292,-2.8274,-0.7068,0.0654
13045.6880,0.2205,-2.3299,-1.8421,2,0.1600,-1.2020,0.0000,-0.6395,1.1295,-2.8167,-0.7042,0.0647
13045.7046,0.2206,-2.3305,-1.8537,2,0.1600,-1.2020,0.0000,-0.6314,1.1301,-2.8050,-0.7013,0.0698
13045.7214,0.2204,-2.3306,-1.8638,2,0.1600,-1.2020,0.0000,-0.6390,1.1302,-2.7950,-0.6988,0.0597
13045.7381,0.2202,-2.3312,-1.8752,2,0.1600,-1.2020,0.0000,-0.6292,1.1308,-2.7839,-0.6960,0.0668
13045.7547,0.2201,-2.3317,-1.8856,2,0.1600,-1.2020,0.0000,-0.6321,1.1313,-2.7737,-0.6934,0.0613
13045.7714,0.2200,-2.3321,-1.8963,2,0.1600,-1.2020,0.0000,-0.6269,1.1317,-2.7630,-0.6908,0.0638
13045.7880,0.2199,-2.3325,-1.9066,2,0.1600,-1.2020,0.0000,-0.6267,1.1321,-2.7528,-0.6882,0.0615
13045.8047,0.2200,-2.3328,-1.9172,2,0.1600,-1.2020,0.0000,-0.6217,1.1324,-2.7422,-0.6855,0.0639
13045.8217,0.2202,-2.3331,-1.9280,2,0.1600,-1.2020,0.0000,-0.6182,1.1327,-2.7312,-0.6828,0.0646
13045.8382,0.2204,-2.3336,-1.9386,2,0.1600,-1.2020,0.0000,-0.6153,1.1332,-2.7205,-0.6801,0.0648
13045.8547,0.2205,-2.3339,-1.9494,2,0.1600,-1.2020,0.0000,-0.6109,1.1335,-2.7095,-0.6774,0.0665
13045.8714,0.2211,-2.3342,-1.9600,2,0.1600,-1.2020,0.0000,-0.6087,1.1338,-2.6985,-0.6746,0.0659
13045.8881,0.2217,-2.3345,-1.9706,2,0.1600,-1.2020,0.0000,-0.6053,1.1342,-2.6874,-0.6719,0.0665
13045.9048,0.2221,-2.3348,-1.9810,2,0.1600,-1.2020,0.0000,-0.6044,1.1345,-2.6766,-0.6692,0.0648
13045.9214,0.2224,-2.3352,-1.9919,2,0.1600,-1.2020,0.0000,-0.5995,1.1349,-2.6655,-0.6664,0.0668
13045.9381,0.2221,-2.3357,-2.0028,2,0.1600,-1.2020,0.0000,-0.5999,1.1354,-2.6548,-0.6637,0.0638
13045.9547,0.2215,-2.3364,-2.0138,2,0.1600,-1.2020,0.0000,-0.5981,1.1360,-2.6444,-0.6611,0.0630
